dataset,approach,approach_label,vocab_size,vocab_source,seed,paradigm,n_classes,chance_level,accuracy_mean,accuracy_std,accuracy_ci_low,accuracy_ci_high,macro_f1_mean,kappa_mean,compression_ratio,mean_token_len_ms,n_folds,n_trials,n_subjects,timestamp
bci_iv_2a,raw,Raw BPE (baseline),4096,shared,42,Motor Imagery,4,0.25,0.24402006172839505,0.01657379747223039,0.2334104938271605,0.2542438271604939,0.24217462981062596,-0.007973251028806614,1.241,4.95,9,5184,9,2026-03-10T15:29:02.393157
bci_iv_2a,raw,Raw BPE (baseline),4096,shared,123,Motor Imagery,4,0.25,0.2438271604938272,0.01673466851411753,0.2312885802469136,0.2538628472222223,0.24195676097604935,-0.008230452674897118,1.241,4.95,9,5184,9,2026-03-10T15:29:02.404365
bci_iv_2a,raw,Raw BPE (baseline),4096,shared,456,Motor Imagery,4,0.25,0.24402006172839505,0.016411349579593518,0.23244598765432098,0.2532793209876544,0.2421401890334504,-0.007973251028806564,1.241,4.95,9,5184,9,2026-03-10T15:29:02.411365
bci_iv_2a,raw,Raw BPE (baseline),4096,shared,789,Motor Imagery,4,0.25,0.24421296296296294,0.016931410692509016,0.23205536265432097,0.25405574845679013,0.24235567472252312,-0.0077160493827160715,1.241,4.95,9,5184,9,2026-03-10T15:29:02.418487
bci_iv_2a,raw,Raw BPE (baseline),4096,shared,2024,Motor Imagery,4,0.25,0.24440586419753085,0.016404546007306554,0.23283179012345678,0.25405574845679013,0.24253328835007895,-0.007458847736625529,1.241,4.95,9,5184,9,2026-03-10T15:29:02.425486
bci_iv_2a,downsample_64hz,Downsampled 64 Hz (H5),4096,shared,42,Motor Imagery,4,0.25,0.2706404320987654,0.012178776325358489,0.26331018518518523,0.2789351851851852,0.27000363684338696,0.02752057613168725,1.235,19.28,9,5184,9,2026-03-10T15:35:05.011663
bci_iv_2a,downsample_64hz,Downsampled 64 Hz (H5),4096,shared,123,Motor Imagery,4,0.25,0.2704475308641976,0.013190834102838549,0.2623456790123457,0.27971161265432093,0.2697843263073352,0.02726337448559672,1.235,19.28,9,5184,9,2026-03-10T15:35:05.019162
bci_iv_2a,downsample_64hz,Downsampled 64 Hz (H5),4096,shared,456,Motor Imagery,4,0.25,0.27044753086419754,0.01319083410283855,0.26176215277777776,0.279320987654321,0.26967786062798144,0.02726337448559672,1.235,19.28,9,5184,9,2026-03-10T15:35:05.026163
bci_iv_2a,downsample_64hz,Downsampled 64 Hz (H5),4096,shared,789,Motor Imagery,4,0.25,0.27141203703703703,0.013068969665088224,0.26349826388888886,0.27990451388888893,0.2707466126342537,0.02854938271604938,1.235,19.28,9,5184,9,2026-03-10T15:35:05.032928
bci_iv_2a,downsample_64hz,Downsampled 64 Hz (H5),4096,shared,2024,Motor Imagery,4,0.25,0.2708333333333333,0.01211137125952335,0.2631124614197531,0.27912808641975306,0.27018608934193084,0.027777777777777776,1.235,19.28,9,5184,9,2026-03-10T15:35:05.039929
bci_iv_2a,envelope_8_30hz,Envelope adaptive bands (H6),4096,shared,42,Motor Imagery,4,0.25,0.25675154320987653,0.016397739612155415,0.24575617283950615,0.2663966049382716,0.2556789194618055,0.009002057613168734,1.242,19.4,9,5184,9,2026-03-10T15:41:28.512107
bci_iv_2a,envelope_8_30hz,Envelope adaptive bands (H6),4096,shared,123,Motor Imagery,4,0.25,0.25752314814814814,0.01584845363151523,0.2459490740740741,0.2673611111111111,0.25648146433955327,0.01003086419753089,1.242,19.4,9,5184,9,2026-03-10T15:41:28.520098
bci_iv_2a,envelope_8_30hz,Envelope adaptive bands (H6),4096,shared,456,Motor Imagery,4,0.25,0.25752314814814814,0.016058376071193994,0.24594425154320987,0.2671682098765432,0.25650479686512,0.010030864197530878,1.242,19.4,9,5184,9,2026-03-10T15:41:28.527099
bci_iv_2a,envelope_8_30hz,Envelope adaptive bands (H6),4096,shared,789,Motor Imagery,4,0.25,0.25733024691358025,0.01666782760588577,0.24498456790123457,0.2671682098765432,0.2562508361065852,0.009773662551440335,1.242,19.4,9,5184,9,2026-03-10T15:41:28.534598
bci_iv_2a,envelope_8_30hz,Envelope adaptive bands (H6),4096,shared,2024,Motor Imagery,4,0.25,0.25733024691358025,0.015991035321036046,0.2465229552469136,0.2669801311728395,0.2563430401006692,0.009773662551440335,1.242,19.4,9,5184,9,2026-03-10T15:41:28.541599
bci_iv_2a,spectral_500ms,STFT log-PSD 1000 ms (H7),4096,shared,42,Motor Imagery,4,0.25,0.259837962962963,0.015463413444314105,0.2496141975308642,0.2702546296296296,0.25811366084018,0.013117283950617275,1.559,774.42,9,5184,9,2026-03-10T15:48:07.156052
bci_iv_2a,spectral_500ms,STFT log-PSD 1000 ms (H7),4096,shared,123,Motor Imagery,4,0.25,0.2604166666666667,0.015974738127132244,0.25057388117283946,0.2706452546296297,0.2587584840619183,0.013888888888888902,1.559,774.42,9,5184,9,2026-03-10T15:48:07.163541
bci_iv_2a,spectral_500ms,STFT log-PSD 1000 ms (H7),4096,shared,456,Motor Imagery,4,0.25,0.2596450617283951,0.014824557142624114,0.249609375,0.26967592592592593,0.25792151058857865,0.012860082304526744,1.559,774.42,9,5184,9,2026-03-10T15:48:07.171043
bci_iv_2a,spectral_500ms,STFT log-PSD 1000 ms (H7),4096,shared,789,Motor Imagery,4,0.25,0.259837962962963,0.01495699998069454,0.2507716049382716,0.26851851851851855,0.25812034394417677,0.013117283950617275,1.559,774.42,9,5184,9,2026-03-10T15:48:07.178041
bci_iv_2a,spectral_500ms,STFT log-PSD 1000 ms (H7),4096,shared,2024,Motor Imagery,4,0.25,0.2596450617283951,0.015659493628551235,0.25,0.2698688271604938,0.2578736168967338,0.012860082304526744,1.559,774.42,9,5184,9,2026-03-10T15:48:07.185041
bci_iv_2a,delta_quant,Delta (Δ amplitude) BPE (H8),4096,shared,42,Motor Imagery,4,0.25,0.25231481481481477,0.01950497632679713,0.2391878858024691,0.2646653163580247,0.25032891646212607,0.0030864197530864213,1.247,5.0,9,5184,9,2026-03-10T15:56:04.543475
bci_iv_2a,delta_quant,Delta (Δ amplitude) BPE (H8),4096,shared,123,Motor Imagery,4,0.25,0.2525077160493827,0.01972880814127407,0.2388069058641975,0.2648533950617284,0.25050838857069735,0.0033436213991769512,1.247,5.0,9,5184,9,2026-03-10T15:56:04.550975
bci_iv_2a,delta_quant,Delta (Δ amplitude) BPE (H8),4096,shared,456,Motor Imagery,4,0.25,0.2525077160493827,0.01914295714514704,0.23939043209876543,0.26427951388888893,0.2504908721069502,0.0033436213991769265,1.247,5.0,9,5184,9,2026-03-10T15:56:04.557975
bci_iv_2a,delta_quant,Delta (Δ amplitude) BPE (H8),4096,shared,789,Motor Imagery,4,0.25,0.2528935185185185,0.01940168358129654,0.23996431327160495,0.26581790123456783,0.25088576463492823,0.0038580246913580358,1.247,5.0,9,5184,9,2026-03-10T15:56:04.565027
bci_iv_2a,delta_quant,Delta (Δ amplitude) BPE (H8),4096,shared,2024,Motor Imagery,4,0.25,0.2527006172839506,0.01981350172084697,0.23861400462962964,0.265625,0.25071106684613276,0.003600823045267481,1.247,5.0,9,5184,9,2026-03-10T15:56:04.572337
bci_iv_2a,multiband_alpha_beta,Multi-band Envelope θ/α/β (H9),4096,shared,42,Motor Imagery,4,0.25,0.2638888888888889,0.021247175637367846,0.25,0.27719907407407407,0.263800014587497,0.018518518518518514,1.519,6.25,9,5184,9,2026-03-10T16:04:52.208845
bci_iv_2a,multiband_alpha_beta,Multi-band Envelope θ/α/β (H9),4096,shared,123,Motor Imagery,4,0.25,0.2640817901234568,0.021582536335568076,0.2496141975308642,0.27816358024691357,0.26401540701865867,0.018775720164609058,1.519,6.25,9,5184,9,2026-03-10T16:04:52.216844
bci_iv_2a,multiband_alpha_beta,Multi-band Envelope θ/α/β (H9),4096,shared,456,Motor Imagery,4,0.25,0.2633101851851852,0.02224812822539478,0.2482590663580247,0.27739197530864196,0.26322604432390023,0.0177469135802469,1.519,6.25,9,5184,9,2026-03-10T16:04:52.223844
bci_iv_2a,multiband_alpha_beta,Multi-band Envelope θ/α/β (H9),4096,shared,789,Motor Imagery,4,0.25,0.2644675925925926,0.021822578281209266,0.25038580246913583,0.2787422839506173,0.2644006790032444,0.01929012345679009,1.519,6.25,9,5184,9,2026-03-10T16:04:52.231344
bci_iv_2a,multiband_alpha_beta,Multi-band Envelope θ/α/β (H9),4096,shared,2024,Motor Imagery,4,0.25,0.263695987654321,0.02179869303474791,0.24941647376543213,0.27854938271604934,0.2636031612869505,0.018261316872427984,1.519,6.25,9,5184,9,2026-03-10T16:04:52.238344
physionet_mi,raw,Raw BPE (baseline),4096,shared,42,Motor Imagery,4,0.25,0.26867556900458545,0.01745375052565026,0.25311882332526636,0.28520345674089836,0.26811538947745683,0.024911804924749138,1.207,7.73,5,9795,109,2026-03-10T16:16:49.410794
physionet_mi,raw,Raw BPE (baseline),4096,shared,123,Motor Imagery,4,0.25,0.27047701952506187,0.008900493462900515,0.2621571458032584,0.27852450296983344,0.2702174535147477,0.027325320927132156,1.207,7.73,5,9795,109,2026-03-10T16:16:49.415794
physionet_mi,raw,Raw BPE (baseline),4096,shared,456,Motor Imagery,4,0.25,0.27876516720675737,0.004560493699473859,0.27613823818532557,0.28337757731575414,0.27829127701628764,0.03835270984820847,1.207,7.73,5,9795,109,2026-03-10T16:16:49.420795
physionet_mi,raw,Raw BPE (baseline),4096,shared,789,Motor Imagery,4,0.25,0.2784646842314193,0.010085846566400325,0.2693867430616596,0.2868579952832398,0.2782325910207387,0.037912339551101494,1.207,7.73,5,9795,109,2026-03-10T16:16:49.425293
physionet_mi,raw,Raw BPE (baseline),4096,shared,2024,Motor Imagery,4,0.25,0.2742876545470704,0.009244047064273885,0.266180704696969,0.28239460439717173,0.2734169531345544,0.03248272054956323,1.207,7.73,5,9795,109,2026-03-10T16:16:49.429793
physionet_mi,downsample_64hz,Downsampled 64 Hz (H5),4096,shared,42,Motor Imagery,4,0.25,0.27250779878171744,0.0029623736375355334,0.2697790489420639,0.2749799205878963,0.2724951388259426,0.029981298342688256,1.247,19.46,5,9795,109,2026-03-10T16:30:47.906435
physionet_mi,downsample_64hz,Downsampled 64 Hz (H5),4096,shared,123,Motor Imagery,4,0.25,0.27592242169221476,0.0028085517890527314,0.273172599612323,0.2781417249365265,0.2757512330137162,0.034566337953081484,1.247,19.46,5,9795,109,2026-03-10T16:30:47.911436
physionet_mi,downsample_64hz,Downsampled 64 Hz (H5),4096,shared,456,Motor Imagery,4,0.25,0.2678887064972861,0.006683636871472313,0.26153125618661843,0.27277613596772066,0.26785853007423716,0.02380234140670203,1.247,19.46,5,9795,109,2026-03-10T16:30:47.915936
physionet_mi,downsample_64hz,Downsampled 64 Hz (H5),4096,shared,789,Motor Imagery,4,0.25,0.275169439578096,0.013083813217639788,0.263893758146686,0.2862926411277515,0.275139239292702,0.033529954918274686,1.247,19.46,5,9795,109,2026-03-10T16:30:47.920436
physionet_mi,downsample_64hz,Downsampled 64 Hz (H5),4096,shared,2024,Motor Imagery,4,0.25,0.2711312981442478,0.007036434868144642,0.26479300727418226,0.27697135661770445,0.27084286187274037,0.028189600542950565,1.247,19.46,5,9795,109,2026-03-10T16:30:47.924935
physionet_mi,envelope_8_30hz,Envelope adaptive bands (H6),4096,shared,42,Motor Imagery,4,0.25,0.25512970572087357,0.013973395793921905,0.2438009791257457,0.2670863427861831,0.2546717758791401,0.00695101339936306,1.236,19.43,5,9795,109,2026-03-10T16:44:18.710208
physionet_mi,envelope_8_30hz,Envelope adaptive bands (H6),4096,shared,123,Motor Imagery,4,0.25,0.2551987097036802,0.006367303759997712,0.24984006761738228,0.2605573517899781,0.2550671642441643,0.006929059014494099,1.236,19.43,5,9795,109,2026-03-10T16:44:18.715708
physionet_mi,envelope_8_30hz,Envelope adaptive bands (H6),4096,shared,456,Motor Imagery,4,0.25,0.2513030238817004,0.011274092856475418,0.24181720425051734,0.26078884351288345,0.2511285862959288,0.0017269105079168012,1.236,19.43,5,9795,109,2026-03-10T16:44:18.720208
physionet_mi,envelope_8_30hz,Envelope adaptive bands (H6),4096,shared,789,Motor Imagery,4,0.25,0.25705786887940674,0.011171534972870411,0.24748889778380886,0.26701890989988875,0.2568124361138483,0.009403595542407129,1.236,19.43,5,9795,109,2026-03-10T16:44:18.724709
physionet_mi,envelope_8_30hz,Envelope adaptive bands (H6),4096,shared,2024,Motor Imagery,4,0.25,0.2546073019540128,0.009384277949262046,0.2467885303057587,0.26268235075310464,0.2544129624052288,0.006162634443921222,1.236,19.43,5,9795,109,2026-03-10T16:44:18.729208
physionet_mi,spectral_500ms,STFT log-PSD 1000 ms (H7),4096,shared,42,Motor Imagery,4,0.25,0.2714443209012427,0.003830110787458063,0.26812976155264956,0.27475888024983586,0.270215859012205,0.02857910506161627,1.514,760.24,5,9795,109,2026-03-10T16:57:48.389736
physionet_mi,spectral_500ms,STFT log-PSD 1000 ms (H7),4096,shared,123,Motor Imagery,4,0.25,0.2746805624837454,0.004560023132942526,0.2709056519109012,0.27881662307166527,0.27397350002521986,0.033006928111809365,1.514,760.24,5,9795,109,2026-03-10T16:57:48.394736
physionet_mi,spectral_500ms,STFT log-PSD 1000 ms (H7),4096,shared,456,Motor Imagery,4,0.25,0.2676446762858038,0.0047825474034901465,0.26298476761424705,0.2712916395138139,0.26623800698147587,0.023540053782594782,1.514,760.24,5,9795,109,2026-03-10T16:57:48.399736
physionet_mi,spectral_500ms,STFT log-PSD 1000 ms (H7),4096,shared,789,Motor Imagery,4,0.25,0.26373053629143567,0.011134171082494284,0.2538079978118878,0.2740742627783785,0.2624261346839666,0.01824177464771688,1.514,760.24,5,9795,109,2026-03-10T16:57:48.404289
physionet_mi,spectral_500ms,STFT log-PSD 1000 ms (H7),4096,shared,2024,Motor Imagery,4,0.25,0.26727244456672195,0.0035655089153398207,0.2638209766467442,0.270102542933756,0.26691354418969754,0.022945763533126984,1.514,760.24,5,9795,109,2026-03-10T16:57:48.409288
physionet_mi,delta_quant,Delta (Δ amplitude) BPE (H8),4096,shared,42,Motor Imagery,4,0.25,0.24806188029399748,0.010475238576727542,0.23987084762140443,0.2582948175333211,0.24767258731069144,-0.002586349418298939,1.128,7.07,5,9795,109,2026-03-10T17:14:25.122830
physionet_mi,delta_quant,Delta (Δ amplitude) BPE (H8),4096,shared,123,Motor Imagery,4,0.25,0.25379010428959,0.0037001491784617244,0.2507125772505276,0.2571274941503403,0.25369491614085293,0.005054625555928327,1.128,7.07,5,9795,109,2026-03-10T17:14:25.127831
physionet_mi,delta_quant,Delta (Δ amplitude) BPE (H8),4096,shared,456,Motor Imagery,4,0.25,0.2508549296781303,0.003914655776304956,0.2472137613830891,0.2540584650266379,0.2506772016159877,0.001108059533940997,1.128,7.07,5,9795,109,2026-03-10T17:14:25.132830
physionet_mi,delta_quant,Delta (Δ amplitude) BPE (H8),4096,shared,789,Motor Imagery,4,0.25,0.25058394326779576,0.004377770232813277,0.24675508399646331,0.25441280253912824,0.25037025090271864,0.0008035858556518117,1.128,7.07,5,9795,109,2026-03-10T17:14:25.137330
physionet_mi,delta_quant,Delta (Δ amplitude) BPE (H8),4096,shared,2024,Motor Imagery,4,0.25,0.2547733928104364,0.004917309889024457,0.2506939032550085,0.2587286873925599,0.2545439576637438,0.006440201702656112,1.128,7.07,5,9795,109,2026-03-10T17:14:25.142329
physionet_mi,multiband_alpha_beta,Multi-band Envelope θ/α/β (H9),4096,shared,42,Motor Imagery,4,0.25,0.26188977480189013,0.008541902998961154,0.25539202603858613,0.2693734138636973,0.2619140921901414,0.0159139279281018,1.454,8.86,5,9795,109,2026-03-10T17:37:52.765693
physionet_mi,multiband_alpha_beta,Multi-band Envelope θ/α/β (H9),4096,shared,123,Motor Imagery,4,0.25,0.2538406558460995,0.004849552801495432,0.2489933340682498,0.25737978442288706,0.2533770863055406,0.0051266869518934,1.454,8.86,5,9795,109,2026-03-10T17:37:52.774698
physionet_mi,multiband_alpha_beta,Multi-band Envelope θ/α/β (H9),4096,shared,456,Motor Imagery,4,0.25,0.2548158033782334,0.01147865123518134,0.24477108993583277,0.2644817282360824,0.2544342930609379,0.006399275023070428,1.454,8.86,5,9795,109,2026-03-10T17:37:52.779198
physionet_mi,multiband_alpha_beta,Multi-band Envelope θ/α/β (H9),4096,shared,789,Motor Imagery,4,0.25,0.2576175582489558,0.011969959637083145,0.24524877760431313,0.2648601556335149,0.25728520272240374,0.010125352512200148,1.454,8.86,5,9795,109,2026-03-10T17:37:52.783697
physionet_mi,multiband_alpha_beta,Multi-band Envelope θ/α/β (H9),4096,shared,2024,Motor Imagery,4,0.25,0.25773681689983874,0.011915796438196354,0.24738599189901883,0.2680876419006587,0.257374352810828,0.010318522989937207,1.454,8.86,5,9795,109,2026-03-10T17:37:52.788697
sleep_edf,raw,Raw BPE (baseline),4096,shared,42,Sleep,5,0.2,0.8099969091662261,0.026681279419065153,0.7876862220015562,0.8323075963308959,0.5795014780369125,0.6408237821423132,1.201,11.9,5,54587,20,2026-03-10T18:08:26.189256
sleep_edf,raw,Raw BPE (baseline),4096,shared,123,Sleep,5,0.2,0.809731661396359,0.02225178061676406,0.7905284587515599,0.8308873312248689,0.575938097626361,0.639417908501853,1.201,11.9,5,54587,20,2026-03-10T18:08:26.194756
sleep_edf,raw,Raw BPE (baseline),4096,shared,456,Sleep,5,0.2,0.8093464876445065,0.034882958367091085,0.7759516493914511,0.8375762351524678,0.5762133358277304,0.639903235746983,1.201,11.9,5,54587,20,2026-03-10T18:08:26.199256
sleep_edf,raw,Raw BPE (baseline),4096,shared,789,Sleep,5,0.2,0.8101677314212626,0.02448378957458155,0.7876323586207882,0.8284801547144104,0.5801919930263091,0.6413860599798346,1.201,11.9,5,54587,20,2026-03-10T18:08:26.204256
sleep_edf,raw,Raw BPE (baseline),4096,shared,2024,Sleep,5,0.2,0.8077828329427265,0.041871245621452315,0.7711530305948779,0.844412635290575,0.5767065537188805,0.6392962689717185,1.201,11.9,5,54587,20,2026-03-10T18:08:26.209256
sleep_edf,downsample_64hz,Downsampled 64 Hz (H5),4096,shared,42,Sleep,5,0.2,0.7589977765736541,0.04413192705307282,0.7198316369303338,0.7981639162169745,0.5291795851722508,0.5590477698403428,1.266,19.83,5,54587,20,2026-03-10T19:05:38.909726
sleep_edf,downsample_64hz,Downsampled 64 Hz (H5),4096,shared,123,Sleep,5,0.2,0.7545743650996941,0.04499665584446264,0.7116347227106552,0.7913989160746273,0.523627198817194,0.5529632200319393,1.266,19.83,5,54587,20,2026-03-10T19:05:38.919639
sleep_edf,downsample_64hz,Downsampled 64 Hz (H5),4096,shared,456,Sleep,5,0.2,0.7606702065212727,0.04447651829933464,0.7226407151315648,0.7976525460425459,0.5320181857986108,0.5622146515802647,1.266,19.83,5,54587,20,2026-03-10T19:05:38.924138
sleep_edf,downsample_64hz,Downsampled 64 Hz (H5),4096,shared,789,Sleep,5,0.2,0.7604513202012674,0.03147578218506499,0.7283912218317419,0.785314726944687,0.53110856340759,0.5611550251388918,1.266,19.83,5,54587,20,2026-03-10T19:05:38.929138
sleep_edf,downsample_64hz,Downsampled 64 Hz (H5),4096,shared,2024,Sleep,5,0.2,0.7587028542017198,0.05710319941216088,0.7055098231681308,0.807736706756887,0.5305892629977282,0.5617272426672612,1.266,19.83,5,54587,20,2026-03-10T19:05:38.934138
sleep_edf,envelope_8_30hz,Envelope adaptive bands (H6),4096,shared,42,Sleep,5,0.2,0.7899061259669098,0.034611045989625396,0.7600772263760464,0.8197350255577733,0.5599164176867687,0.6095109847499549,1.289,20.08,5,54587,20,2026-03-10T19:38:09.294611
sleep_edf,envelope_8_30hz,Envelope adaptive bands (H6),4096,shared,123,Sleep,5,0.2,0.789250951095488,0.03068659300185799,0.7630213398564227,0.814069166886368,0.5584055343463544,0.6080876092327976,1.289,20.08,5,54587,20,2026-03-10T19:38:09.300111
sleep_edf,envelope_8_30hz,Envelope adaptive bands (H6),4096,shared,456,Sleep,5,0.2,0.789252151594389,0.033780754549345204,0.7590625026441724,0.8161388083050148,0.5589623590299067,0.6082878300396879,1.289,20.08,5,54587,20,2026-03-10T19:38:09.304611
sleep_edf,envelope_8_30hz,Envelope adaptive bands (H6),4096,shared,789,Sleep,5,0.2,0.7888233469148632,0.03491181152807454,0.7551078977162637,0.8163126652716995,0.5622910810423134,0.6089579389106485,1.289,20.08,5,54587,20,2026-03-10T19:38:09.309111
sleep_edf,envelope_8_30hz,Envelope adaptive bands (H6),4096,shared,2024,Sleep,5,0.2,0.7888637918200943,0.05469863321520641,0.742788935936675,0.8347104276240234,0.5626745151930896,0.6114221512134459,1.289,20.08,5,54587,20,2026-03-10T19:38:09.313611
sleep_edf,spectral_500ms,STFT log-PSD 1000 ms (H7),4096,shared,42,Sleep,5,0.2,0.819327033937428,0.03151481576762902,0.7902010567193355,0.8455745750505159,0.6089867513949535,0.6611208209190159,1.793,899.24,5,54587,20,2026-03-10T20:19:25.305730
sleep_edf,spectral_500ms,STFT log-PSD 1000 ms (H7),4096,shared,123,Sleep,5,0.2,0.8197184612572215,0.039550017598689015,0.7865479709880447,0.8526141203164389,0.6095469374929773,0.6635599592998261,1.793,899.24,5,54587,20,2026-03-10T20:19:25.311403
sleep_edf,spectral_500ms,STFT log-PSD 1000 ms (H7),4096,shared,456,Sleep,5,0.2,0.8212137761423307,0.031562024696167736,0.7951682700045136,0.8479018099736898,0.6054249866664644,0.6630427436977568,1.793,899.24,5,54587,20,2026-03-10T20:19:25.316905
sleep_edf,spectral_500ms,STFT log-PSD 1000 ms (H7),4096,shared,789,Sleep,5,0.2,0.8156632677305607,0.029188231801623225,0.7856207650850264,0.8367458657013389,0.6047931915442627,0.6545635911765961,1.793,899.24,5,54587,20,2026-03-10T20:19:25.321905
sleep_edf,spectral_500ms,STFT log-PSD 1000 ms (H7),4096,shared,2024,Sleep,5,0.2,0.8141845625330608,0.03565919526210658,0.7792631781731393,0.8426992733979681,0.6048770352352874,0.6536886019650642,1.793,899.24,5,54587,20,2026-03-10T20:19:25.327403
sleep_edf,delta_quant,Delta (Δ amplitude) BPE (H8),4096,shared,42,Sleep,5,0.2,0.792438663527863,0.025136323752493885,0.7680063789558865,0.8124067336648166,0.5346535933817441,0.6068917371601369,1.122,11.21,5,54587,20,2026-03-10T20:58:48.527833
sleep_edf,delta_quant,Delta (Δ amplitude) BPE (H8),4096,shared,123,Sleep,5,0.2,0.793501487095938,0.020540446832811088,0.777576230346236,0.8111400669760458,0.5347015751497537,0.6082237437898056,1.122,11.21,5,54587,20,2026-03-10T20:58:48.534335
sleep_edf,delta_quant,Delta (Δ amplitude) BPE (H8),4096,shared,456,Sleep,5,0.2,0.7945967414997339,0.02389359958346662,0.7737853145843303,0.8145835785108805,0.5328347017724553,0.6086151746294226,1.122,11.21,5,54587,20,2026-03-10T20:58:48.540333
sleep_edf,delta_quant,Delta (Δ amplitude) BPE (H8),4096,shared,789,Sleep,5,0.2,0.792872788785657,0.02666041514337429,0.7683746510774517,0.8151425371717542,0.5325878769876919,0.6075956586827925,1.122,11.21,5,54587,20,2026-03-10T20:58:48.545833
sleep_edf,delta_quant,Delta (Δ amplitude) BPE (H8),4096,shared,2024,Sleep,5,0.2,0.7946159467680898,0.03852074205447383,0.760473941590284,0.8258434700901173,0.5346064607929044,0.611534488538449,1.122,11.21,5,54587,20,2026-03-10T20:58:48.551832
sleep_edf,multiband_alpha_beta,Multi-band Envelope θ/α/β (H9),4096,shared,42,Sleep,5,0.2,0.7325394498988643,0.0406037814889015,0.6951765414973694,0.763633691708921,0.4817348004735672,0.5236906777219327,1.512,14.79,5,54587,20,2026-03-10T21:28:55.068163
sleep_edf,multiband_alpha_beta,Multi-band Envelope θ/α/β (H9),4096,shared,123,Sleep,5,0.2,0.7310244832123189,0.0559146698935845,0.6789731811893553,0.7768722625621612,0.4822991889159887,0.5237514896168027,1.512,14.79,5,54587,20,2026-03-10T21:28:55.074665
sleep_edf,multiband_alpha_beta,Multi-band Envelope θ/α/β (H9),4096,shared,456,Sleep,5,0.2,0.7314819726551063,0.038175706277855166,0.6986788589328363,0.7685142273236991,0.47738041625156286,0.519640204149147,1.512,14.79,5,54587,20,2026-03-10T21:28:55.080165
sleep_edf,multiband_alpha_beta,Multi-band Envelope θ/α/β (H9),4096,shared,789,Sleep,5,0.2,0.7295534460580118,0.04612087502109338,0.688041896778165,0.7681235313237698,0.47646785576044437,0.5194174908313369,1.512,14.79,5,54587,20,2026-03-10T21:28:55.085665
sleep_edf,multiband_alpha_beta,Multi-band Envelope θ/α/β (H9),4096,shared,2024,Sleep,5,0.2,0.7344757906225375,0.0419821254284298,0.698204326291437,0.7696382821949986,0.4818047999333637,0.5257153041538499,1.512,14.79,5,54587,20,2026-03-10T21:28:55.091044
mental_arithmetic,raw,Raw BPE (baseline),4096,shared,42,Cognitive,2,0.5,0.5364285714285716,0.015857929338425437,0.5228571428571429,0.55,0.5347260887532383,0.07285714285714287,1.734,3.45,5,1080,36,2026-03-10T21:29:31.509709
mental_arithmetic,raw,Raw BPE (baseline),4096,shared,123,Cognitive,2,0.5,0.5116666666666666,0.023381873708935078,0.4916666666666667,0.5316666666666666,0.5064940622831358,0.023333333333333338,1.734,3.45,5,1080,36,2026-03-10T21:29:31.515271
mental_arithmetic,raw,Raw BPE (baseline),4096,shared,456,Cognitive,2,0.5,0.5295238095238095,0.09658100825971214,0.44761904761904764,0.6123809523809524,0.5281309968989751,0.05904761904761906,1.734,3.45,5,1080,36,2026-03-10T21:29:31.520771
mental_arithmetic,raw,Raw BPE (baseline),4096,shared,789,Cognitive,2,0.5,0.5378571428571428,0.03821706709949201,0.5066666666666666,0.5700000000000001,0.5340678847661116,0.07571428571428573,1.734,3.45,5,1080,36,2026-03-10T21:29:31.525771
mental_arithmetic,raw,Raw BPE (baseline),4096,shared,2024,Cognitive,2,0.5,0.5341666666666667,0.0396476831039369,0.4990476190476191,0.569404761904762,0.533238001434559,0.06833333333333332,1.734,3.45,5,1080,36,2026-03-10T21:29:31.531273
mental_arithmetic,downsample_64hz,Downsampled 64 Hz (H5),4096,shared,42,Cognitive,2,0.5,0.5278571428571428,0.03356720675919448,0.4954761904761905,0.5571428571428572,0.5275130382389168,0.055714285714285716,1.243,19.47,5,1080,36,2026-03-10T21:29:48.052800
mental_arithmetic,downsample_64hz,Downsampled 64 Hz (H5),4096,shared,123,Cognitive,2,0.5,0.5302380952380952,0.018801987640380616,0.5142797619047619,0.5454761904761904,0.5290962051955839,0.06047619047619048,1.243,19.47,5,1080,36,2026-03-10T21:29:48.058302
mental_arithmetic,downsample_64hz,Downsampled 64 Hz (H5),4096,shared,456,Cognitive,2,0.5,0.503095238095238,0.02385234245022513,0.4780952380952381,0.5185714285714285,0.5019323421767664,0.006190476190476213,1.243,19.47,5,1080,36,2026-03-10T21:29:48.063802
mental_arithmetic,downsample_64hz,Downsampled 64 Hz (H5),4096,shared,789,Cognitive,2,0.5,0.5089285714285714,0.027546085893871794,0.49023809523809525,0.5371428571428571,0.506990628937289,0.017857142857142905,1.243,19.47,5,1080,36,2026-03-10T21:29:48.068801
mental_arithmetic,downsample_64hz,Downsampled 64 Hz (H5),4096,shared,2024,Cognitive,2,0.5,0.51,0.030131984799155007,0.48379761904761903,0.5361904761904762,0.5087369482663331,0.019999999999999973,1.243,19.47,5,1080,36,2026-03-10T21:29:48.074301
mental_arithmetic,envelope_8_30hz,Envelope adaptive bands (H6),4096,shared,42,Cognitive,2,0.5,0.565952380952381,0.03773340063934767,0.5278571428571429,0.5923809523809525,0.5652379735760317,0.1319047619047619,1.256,19.3,5,1080,36,2026-03-10T21:30:07.088816
