dataset,classifier,vocab_size,seed,cv_strategy,accuracy_mean,accuracy_std,accuracy_ci_low,accuracy_ci_high,balanced_accuracy_mean,macro_f1_mean,kappa_mean,auc_roc_mean,n_folds,n_trials,n_subjects,confusion_matrix,timestamp
epfl_p300,BPE_Seq_CNN,4096,123,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5871361400462962,10,17280,10,"[[14400, 0], [2880, 0]]",2026-03-08T07:39:05.424266
epfl_p300,BPE_Seq_CNN,4096,456,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5819791666666667,10,17280,10,"[[14400, 0], [2880, 0]]",2026-03-08T07:39:40.610396
epfl_p300,BPE_Seq_CNN,4096,789,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5828185281635803,10,17280,10,"[[14400, 0], [2880, 0]]",2026-03-08T07:40:13.781288
epfl_p300,BPE_Seq_CNN,4096,2024,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5839749710648148,10,17280,10,"[[14400, 0], [2880, 0]]",2026-03-08T07:40:48.762093
epfl_p300,BPE_Seq_Transformer,4096,42,LOSO,0.833275462962963,0.0004050925925926,0.8329861111111111,0.8335069444444445,0.5002430555555556,0.455209772054537,0.0008040680120769,0.5888446421682099,10,17280,10,"[[14397, 3], [2878, 2]]",2026-03-08T07:46:23.507617
epfl_p300,BPE_Seq_Transformer,4096,123,LOSO,0.8333333333333334,0.0002588041640624,0.8331597222222223,0.8335069444444445,0.5001388888888888,0.4548886047954621,0.0004618937644341,0.5880820794753087,10,17280,10,"[[14399, 1], [2879, 1]]",2026-03-08T07:51:51.163629
epfl_p300,BPE_Seq_Transformer,4096,456,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5858345389660493,10,17280,10,"[[14400, 0], [2880, 0]]",2026-03-08T07:57:18.678377
epfl_p300,BPE_Seq_Transformer,4096,789,LOSO,0.8332175925925925,0.0002314814814814,0.8330439814814815,0.8333333333333334,0.5000694444444445,0.4548517678136796,0.0002293541450983,0.5858991608796296,10,17280,10,"[[14397, 3], [2879, 1]]",2026-03-08T08:02:21.875556
epfl_p300,BPE_Seq_Transformer,4096,2024,LOSO,0.8332175925925925,0.0003472222222222,0.8329861111111111,0.8333333333333334,0.5000694444444445,0.4548505682703767,0.0002293577981651,0.5869806134259259,10,17280,10,"[[14397, 3], [2879, 1]]",2026-03-08T08:07:24.050887
epfl_p300,BPE_Seq_CW_Transformer,4096,42,LOSO,0.8329282407407407,0.0050784341271849,0.8297439236111109,0.8357653356481483,0.5133680555555554,0.4851188610657265,0.041936188827629,0.6366221788194444,10,17280,10,"[[14295, 105], [2782, 98]]",2026-03-08T08:36:55.557125
epfl_p300,BPE_Seq_CW_Transformer,4096,123,LOSO,0.8336805555555555,0.0052544256772296,0.8302662037037039,0.8368055555555556,0.5160416666666667,0.4900875380769967,0.0500220775711484,0.6328016493055555,10,17280,10,"[[14292, 108], [2766, 114]]",2026-03-08T09:10:08.286881
epfl_p300,BPE_Seq_CW_Transformer,4096,456,LOSO,0.835300925925926,0.0080446059576412,0.8307855902777778,0.8409157986111112,0.517986111111111,0.4923020421527989,0.0554191517091325,0.63595703125,10,17280,10,"[[14313, 87], [2759, 121]]",2026-03-08T09:44:29.875278
epfl_p300,BPE_Seq_CW_Transformer,4096,789,LOSO,0.836574074074074,0.0093068798578586,0.8320008680555554,0.8431712962962962,0.5233333333333333,0.5016450385047049,0.0705156610677709,0.6351146556712963,10,17280,10,"[[14302, 98], [2726, 154]]",2026-03-08T10:18:43.643744
epfl_p300,BPE_Seq_CW_Transformer,4096,2024,LOSO,0.8336805555555555,0.0023177065271412,0.8320601851851851,0.835011574074074,0.5128472222222223,0.4831434781628944,0.0401312928928648,0.6268014564043211,10,17280,10,"[[14315, 85], [2789, 91]]",2026-03-08T10:50:12.084879
epfl_p300,EEGNet,4096,42,LOSO,0.8824652777777777,0.026064097849655,0.8671875,0.8983868634259259,0.7294791666666667,0.7511567637282978,0.5098347370168821,0.896441936728395,10,17280,10,"[[13809, 591], [1440, 1440]]",2026-03-08T11:07:47.774113
epfl_p300,EEGNet,4096,123,LOSO,0.8810763888888887,0.0293035007653921,0.8627300347222222,0.8995413773148148,0.7317013888888889,0.7488514373418649,0.5058346800881839,0.89639949845679,10,17280,10,"[[13763, 637], [1418, 1462]]",2026-03-08T11:07:47.782114
epfl_p300,EEGNet,4096,456,LOSO,0.8802662037037038,0.030127572707025,0.8607045717592592,0.8998321759259259,0.7306597222222223,0.7490339495579618,0.505555363831804,0.8978694058641974,10,17280,10,"[[13753, 647], [1422, 1458]]",2026-03-08T11:07:47.790116
epfl_p300,EEGNet,4096,789,LOSO,0.8798611111111112,0.0303940121536173,0.861111111111111,0.8972800925925926,0.7245833333333334,0.7440421986991261,0.4970482124432113,0.8993660783179012,10,17280,10,"[[13788, 612], [1464, 1416]]",2026-03-08T11:07:47.797617
epfl_p300,EEGNet,4096,2024,LOSO,0.8778356481481481,0.0302263431662182,0.8600028935185184,0.8973972800925927,0.7244791666666666,0.7420074422810764,0.4930560276808498,0.8963399402006174,10,17280,10,"[[13745, 655], [1456, 1424]]",2026-03-08T11:07:47.805626
epfl_p300,VQ_LogReg,4096,42,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5642552806712963,10,17280,10,"[[14400, 0], [2880, 0]]",2026-03-08T11:08:33.900060
epfl_p300,VQ_LogReg,4096,123,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5642557629243827,10,17280,10,"[[14400, 0], [2880, 0]]",2026-03-08T11:08:33.908060
epfl_p300,VQ_LogReg,4096,456,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5642563657407408,10,17280,10,"[[14400, 0], [2880, 0]]",2026-03-08T11:08:33.916060
epfl_p300,VQ_LogReg,4096,789,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5642556423611111,10,17280,10,"[[14400, 0], [2880, 0]]",2026-03-08T11:08:33.923559
epfl_p300,VQ_LogReg,4096,2024,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5642534722222222,10,17280,10,"[[14400, 0], [2880, 0]]",2026-03-08T11:08:33.931560
epfl_p300,Chronos_Binning,4096,42,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5485063416280864,10,17280,10,"[[14400, 0], [2880, 0]]",2026-03-08T11:11:36.048231
epfl_p300,Chronos_Binning,4096,123,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5485085117669753,10,17280,10,"[[14400, 0], [2880, 0]]",2026-03-08T11:11:36.056232
epfl_p300,Chronos_Binning,4096,456,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.4545454545454545,0.0,0.548505859375,10,17280,10,"[[14400, 0], [2880, 0]]",2026-03-08T11:11:36.063730
epfl_p300,Chronos_Binning,4096,789,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5485068238811729,10,17280,10,"[[14400, 0], [2880, 0]]",2026-03-08T11:11:36.071731
epfl_p300,Chronos_Binning,4096,2024,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5485086323302469,10,17280,10,"[[14400, 0], [2880, 0]]",2026-03-08T11:11:36.079230
ssvep_nakanishi,BPE_Hist_LogReg,4096,42,LOSO,0.0796296296296296,0.0204543722540504,0.0660493827160493,0.0932098765432098,0.0796296296296296,0.0646639590096113,-0.004040404040404,0.5032977927422372,9,1620,9,"[[13, 21, 29, 13, 9, 7, 2, 12, 3, 13, 2, 11], [21, 16, 24, 21, 12, 3, 4, 14, 2, 10, 1, 7], [22, 17, 31, 15, 7, 7, 6, 11, 3, 9, 2, 5], [20, 17, 24, 18, 6, 5, 6, 13, 3, 11, 2, 10], [24, 19, 29, 11, 8, 2, 4, 13, 3, 7, 2, 13], [23, 16, 26, 17, 9, 2, 6, 8, 6, 11, 2, 9], [25, 18, 20, 16, 9, 2, 6, 13, 2, 6, 3, 15], [21, 24, 18, 13, 5, 5, 6, 14, 8, 10, 2, 9], [25, 9, 22, 21, 11, 7, 2, 15, 3, 7, 3, 10], [24, 11, 26, 19, 9, 6, 5, 13, 2, 2, 1, 17], [22, 15, 24, 15, 5, 9, 10, 9, 3, 8, 6, 9], [19, 15, 17, 15, 11, 3, 8, 19, 5, 8, 5, 10]]",2026-03-08T11:14:21.028359
ssvep_nakanishi,BPE_Hist_LogReg,4096,123,LOSO,0.0790123456790123,0.0221879021674215,0.065432098765432,0.0925925925925926,0.0790123456790123,0.0637676234818867,-0.0047138047138047,0.5032734754956977,9,1620,9,"[[13, 21, 29, 13, 9, 7, 2, 12, 3, 13, 2, 11], [21, 18, 24, 19, 12, 4, 4, 14, 2, 10, 1, 6], [22, 18, 29, 16, 7, 7, 6, 11, 3, 9, 2, 5], [18, 20, 24, 18, 6, 6, 5, 12, 3, 11, 2, 10], [23, 21, 29, 11, 8, 2, 4, 12, 3, 7, 2, 13], [24, 16, 25, 17, 9, 2, 6, 8, 6, 11, 2, 9], [25, 20, 20, 15, 9, 2, 5, 13, 2, 6, 3, 15], [23, 22, 17, 14, 5, 5, 6, 14, 8, 10, 2, 9], [25, 10, 22, 20, 11, 7, 2, 14, 3, 7, 3, 11], [24, 12, 26, 19, 9, 6, 5, 12, 2, 2, 1, 17], [21, 16, 25, 13, 5, 9, 10, 10, 3, 8, 6, 9], [17, 15, 17, 16, 12, 3, 8, 19, 5, 8, 5, 10]]",2026-03-08T11:14:21.035359
ssvep_nakanishi,BPE_Hist_LogReg,4096,456,LOSO,0.0777777777777777,0.0215961181290566,0.0641975308641975,0.0919753086419753,0.0777777777777777,0.0632736746509346,-0.006060606060606,0.5032716049382715,9,1620,9,"[[13, 21, 29, 13, 9, 7, 2, 12, 3, 13, 2, 11], [23, 15, 24, 20, 12, 3, 4, 14, 2, 10, 1, 7], [22, 18, 29, 16, 7, 7, 6, 11, 3, 9, 2, 5], [20, 17, 24, 18, 6, 5, 6, 13, 3, 11, 2, 10], [24, 19, 29, 11, 8, 2, 4, 13, 3, 7, 2, 13], [24, 16, 25, 17, 9, 2, 6, 8, 6, 11, 2, 9], [25, 19, 20, 15, 9, 2, 6, 13, 2, 6, 3, 15], [23, 23, 17, 13, 5, 5, 6, 14, 8, 10, 2, 9], [25, 9, 22, 21, 11, 7, 2, 14, 3, 7, 3, 11], [24, 11, 26, 19, 9, 6, 5, 13, 2, 2, 1, 17], [22, 15, 25, 13, 5, 9, 10, 10, 3, 8, 6, 9], [17, 16, 17, 16, 11, 3, 8, 19, 5, 8, 5, 10]]",2026-03-08T11:14:21.042359
ssvep_nakanishi,BPE_Hist_LogReg,4096,789,LOSO,0.0765432098765432,0.0214011553374811,0.0629629629629629,0.0907407407407407,0.0765432098765432,0.0622140607038372,-0.0074074074074074,0.5032547699214365,9,1620,9,"[[13, 21, 29, 13, 9, 7, 2, 12, 3, 13, 2, 11], [22, 16, 25, 19, 12, 3, 4, 14, 2, 10, 1, 7], [23, 18, 28, 16, 7, 7, 6, 11, 3, 9, 2, 5], [21, 17, 24, 17, 6, 5, 6, 13, 3, 11, 2, 10], [24, 19, 29, 11, 8, 2, 4, 13, 3, 7, 2, 13], [24, 16, 25, 17, 9, 2, 6, 8, 6, 11, 2, 9], [26, 19, 20, 15, 9, 2, 6, 13, 3, 5, 2, 15], [23, 23, 17, 13, 5, 5, 6, 14, 7, 11, 2, 9], [25, 10, 22, 20, 11, 7, 2, 14, 3, 7, 3, 11], [24, 11, 26, 17, 9, 6, 5, 15, 2, 2, 1, 17], [22, 16, 24, 13, 5, 9, 10, 10, 4, 8, 5, 9], [18, 16, 17, 16, 10, 3, 8, 19, 5, 8, 5, 10]]",2026-03-08T11:14:21.049359
ssvep_nakanishi,BPE_Hist_LogReg,4096,2024,LOSO,0.0777777777777777,0.0215961181290566,0.064182098765432,0.091358024691358,0.0777777777777777,0.0632837059558414,-0.006060606060606,0.5032846988402544,9,1620,9,"[[13, 21, 29, 13, 9, 7, 2, 12, 3, 13, 2, 11], [23, 15, 24, 20, 12, 3, 4, 14, 2, 10, 1, 7], [22, 18, 29, 16, 7, 7, 6, 11, 3, 8, 3, 5], [19, 16, 25, 18, 6, 6, 6, 13, 3, 11, 2, 10], [24, 19, 29, 11, 8, 2, 4, 13, 3, 7, 2, 13], [24, 16, 25, 17, 9, 2, 6, 8, 6, 11, 2, 9], [25, 19, 20, 15, 9, 2, 6, 13, 3, 5, 3, 15], [23, 23, 17, 13, 5, 5, 6, 14, 8, 10, 2, 9], [25, 9, 22, 21, 11, 7, 2, 14, 3, 7, 3, 11], [24, 11, 26, 19, 9, 6, 5, 13, 2, 2, 1, 17], [22, 15, 25, 13, 5, 9, 10, 10, 3, 8, 6, 9], [17, 16, 17, 16, 11, 3, 8, 19, 5, 8, 5, 10]]",2026-03-08T11:14:21.056325
ssvep_nakanishi,BPE_Hist_RF,4096,42,LOSO,0.0858024691358024,0.020472992533058,0.0728395061728395,0.0993827160493827,0.0858024691358024,0.0817519603961336,0.0026936026936026,0.5059296670407782,9,1620,9,"[[11, 10, 8, 12, 15, 5, 12, 13, 9, 11, 15, 14], [7, 12, 11, 15, 14, 14, 14, 9, 7, 9, 8, 15], [14, 16, 16, 9, 14, 8, 10, 7, 14, 10, 7, 10], [9, 10, 17, 8, 9, 14, 7, 15, 12, 11, 8, 15], [6, 11, 19, 9, 9, 8, 11, 16, 7, 13, 13, 13], [8, 13, 15, 8, 12, 12, 12, 6, 12, 15, 10, 12], [13, 14, 11, 7, 10, 14, 14, 6, 12, 11, 7, 16], [15, 12, 12, 11, 10, 10, 10, 10, 10, 8, 9, 18], [12, 18, 9, 5, 7, 15, 11, 12, 16, 14, 4, 12], [14, 11, 10, 6, 12, 6, 14, 12, 10, 10, 14, 16], [7, 15, 8, 11, 12, 9, 11, 13, 13, 11, 8, 17], [12, 11, 19, 9, 16, 11, 11, 6, 4, 17, 6, 13]]",2026-03-08T11:15:15.497793
