method_a,method_b,statistic,p_raw,mean_diff,cohens_dz,p_corrected,significant,dataset,cohens_d
BPE_Hist_RF,VQ_LogReg,0.0,0.0625,-0.06844789514647871,-1.3236087194582067,1.0,False,sleep_edf,
BPE_Seq_CNN,BPE_Seq_CW_Transformer,0.0,0.0625,0.07696231003101514,6.157077575063556,1.0,False,sleep_edf,
BPE_Seq_CNN,BPE_Seq_Transformer,0.0,0.0625,0.050733948660402525,1.7627727465190874,1.0,False,sleep_edf,
BPE_Seq_CNN,BPE_WindowedSeq_CNN,4.0,0.4375,-0.00953681555884096,-0.5149525280557882,1.0,False,sleep_edf,
BPE_Seq_CNN,BPE_Windowed_LogReg,0.0,0.0625,0.11882903234831126,1.1779291926409212,1.0,False,sleep_edf,
BPE_Seq_CNN,Chronos_Binning,0.0,0.0625,0.1583424697954699,4.6514945886069174,1.0,False,sleep_edf,
BPE_Seq_CNN,EEGNet,0.0,0.0625,-0.046617335658554235,-1.899209722237546,1.0,False,sleep_edf,
BPE_Seq_CNN,PSD_LogReg,0.0,0.0625,0.03565038907751119,1.330334396837164,1.0,False,sleep_edf,
BPE_Seq_CNN,Patching_LogReg,0.0,0.0625,0.15567597078417392,4.103465139898759,1.0,False,sleep_edf,
BPE_Seq_CNN,VQ_LogReg,2.0,0.1875,-0.02060222573025301,-0.6910097830194968,1.0,False,sleep_edf,
BPE_Seq_CW_Transformer,BPE_Seq_Transformer,1.0,0.125,-0.02622836137061262,-1.1491605006516143,1.0,False,sleep_edf,
BPE_Seq_CW_Transformer,BPE_WindowedSeq_CNN,0.0,0.0625,-0.0864991255898561,-6.183670278231419,1.0,False,sleep_edf,
BPE_Seq_CW_Transformer,BPE_Windowed_LogReg,5.0,0.625,0.041866722317296115,0.4445393593979574,1.0,False,sleep_edf,
BPE_Seq_CW_Transformer,Chronos_Binning,0.0,0.0625,0.08138015976445474,3.171382347841345,1.0,False,sleep_edf,
BPE_Seq_CW_Transformer,EEGNet,0.0,0.0625,-0.12357964568956939,-4.136862899719384,1.0,False,sleep_edf,
BPE_Seq_CW_Transformer,PSD_LogReg,0.0,0.0625,-0.04131192095350396,-1.6511912028350872,1.0,False,sleep_edf,
BPE_Seq_CW_Transformer,Patching_LogReg,0.0,0.0625,0.07871366075315878,2.734326834912809,1.0,False,sleep_edf,
BPE_Seq_CW_Transformer,VQ_LogReg,0.0,0.0625,-0.09756453576126815,-3.545924823959918,1.0,False,sleep_edf,
BPE_Seq_Transformer,BPE_WindowedSeq_CNN,0.0,0.0625,-0.06027076421924349,-4.540342291930736,1.0,False,sleep_edf,
BPE_Seq_Transformer,BPE_Windowed_LogReg,0.0,0.0625,0.06809508368790873,0.7212303476594849,1.0,False,sleep_edf,
BPE_Seq_Transformer,Chronos_Binning,0.0,0.0625,0.10760852113506736,2.7411084874932996,1.0,False,sleep_edf,
BPE_Seq_Transformer,EEGNet,0.0,0.0625,-0.09735128431895676,-2.2507272246878745,1.0,False,sleep_edf,
BPE_Seq_Transformer,PSD_LogReg,1.0,0.125,-0.015083559582891337,-0.7309595640664577,1.0,False,sleep_edf,
BPE_Seq_Transformer,Patching_LogReg,0.0,0.0625,0.10494202212377139,2.617976018523952,1.0,False,sleep_edf,
BPE_Seq_Transformer,VQ_LogReg,0.0,0.0625,-0.07133617439065554,-1.8741857311079375,1.0,False,sleep_edf,
BPE_WindowedSeq_CNN,BPE_Windowed_LogReg,0.0,0.0625,0.12836584790715222,1.4126042961998964,1.0,False,sleep_edf,
BPE_WindowedSeq_CNN,Chronos_Binning,0.0,0.0625,0.16787928535431085,4.612411578316507,1.0,False,sleep_edf,
BPE_WindowedSeq_CNN,EEGNet,1.0,0.125,-0.03708052009971328,-1.1967046921735447,1.0,False,sleep_edf,
BPE_WindowedSeq_CNN,PSD_LogReg,0.0,0.0625,0.04518720463635215,2.3056200873266386,1.0,False,sleep_edf,
BPE_WindowedSeq_CNN,Patching_LogReg,0.0,0.0625,0.1652127863430149,4.296600576853295,1.0,False,sleep_edf,
BPE_WindowedSeq_CNN,VQ_LogReg,5.0,0.625,-0.011065410171412049,-0.4222467026407948,1.0,False,sleep_edf,
BPE_Windowed_LogReg,Chronos_Binning,4.0,0.4375,0.03951343744715863,0.374723866857312,1.0,False,sleep_edf,
BPE_Windowed_LogReg,EEGNet,0.0,0.0625,-0.1654463680068655,-1.9035922436512216,1.0,False,sleep_edf,
BPE_Windowed_LogReg,PSD_LogReg,0.0,0.0625,-0.08317864327080007,-0.9302586279129625,1.0,False,sleep_edf,
BPE_Windowed_LogReg,Patching_LogReg,4.0,0.4375,0.03684693843586266,0.3495565767484326,1.0,False,sleep_edf,
BPE_Windowed_LogReg,VQ_LogReg,0.0,0.0625,-0.13943125807856427,-1.783788462379804,1.0,False,sleep_edf,
Chronos_Binning,EEGNet,0.0,0.0625,-0.20495980545402412,-3.91975468394459,1.0,False,sleep_edf,
Chronos_Binning,PSD_LogReg,0.0,0.0625,-0.1226920807179587,-2.5827637621000332,1.0,False,sleep_edf,
Chronos_Binning,Patching_LogReg,0.0,0.5,-0.0026664990112959643,-0.553428068330874,1.0,False,sleep_edf,
Chronos_Binning,VQ_LogReg,0.0,0.0625,-0.1789446955257229,-3.9916440428220206,1.0,False,sleep_edf,
EEGNet,PSD_LogReg,0.0,0.0625,0.08226772473606543,2.477431857402106,1.0,False,sleep_edf,
EEGNet,Patching_LogReg,0.0,0.0625,0.20229330644272814,3.6111670429214344,1.0,False,sleep_edf,
EEGNet,VQ_LogReg,1.0,0.125,0.02601510992830123,1.1030656636618608,1.0,False,sleep_edf,
PSD_LogReg,Patching_LogReg,0.0,0.0625,0.12002558170666273,2.419391371382326,1.0,False,sleep_edf,
PSD_LogReg,VQ_LogReg,0.0,0.0625,-0.0562526148077642,-1.4567129840827628,1.0,False,sleep_edf,
Patching_LogReg,VQ_LogReg,0.0,0.0625,-0.17627819651442694,-3.7310988701557575,1.0,False,sleep_edf,
BPE_Bigram_LogReg,BPE_Hist_LogReg,19.0,0.71484375,0.0018518518518518515,0.08535791995526396,1.0,False,ssvep_nakanishi,
BPE_Bigram_LogReg,BPE_Hist_RF,19.5,0.76953125,-0.004320987654320988,-0.17869590224907955,1.0,False,ssvep_nakanishi,
BPE_Bigram_LogReg,BPE_Seq_CNN,12.0,0.8125,-0.002469135802469135,-0.10770565222960256,1.0,False,ssvep_nakanishi,
BPE_Bigram_LogReg,BPE_Seq_CW_Transformer,12.0,0.796875,0.002469135802469135,0.12684039844119838,1.0,False,ssvep_nakanishi,
BPE_Bigram_LogReg,BPE_Seq_Transformer,14.5,0.6640625,0.005555555555555556,0.1774713018832228,1.0,False,ssvep_nakanishi,
BPE_Bigram_LogReg,BPE_WindowedSeq_CNN,17.0,0.890625,-0.002469135802469134,-0.12433397443204175,1.0,False,ssvep_nakanishi,
BPE_Bigram_LogReg,BPE_Windowed_LogReg,13.0,0.546875,0.00617283950617284,0.22173003507924643,1.0,False,ssvep_nakanishi,
BPE_Bigram_LogReg,Chronos_Binning,10.5,0.328125,0.01296296296296296,0.4469855997698705,1.0,False,ssvep_nakanishi,
BPE_Bigram_LogReg,EEGNet,20.5,0.8359375,-0.0018518518518518506,-0.08753762190648165,1.0,False,ssvep_nakanishi,
BPE_Bigram_LogReg,PSD_LogReg,2.0,0.01171875,-0.08518518518518518,-1.2890161452415423,0.78515625,False,ssvep_nakanishi,
BPE_Bigram_LogReg,Patching_LogReg,15.0,0.7421875,-0.001234567901234569,-0.057009216641201746,1.0,False,ssvep_nakanishi,
BPE_Bigram_LogReg,SSVEP_FFT_LogReg,0.0,0.00390625,-0.5753086419753086,-2.4278614287513487,0.35546875,False,ssvep_nakanishi,
BPE_Bigram_LogReg,VQ_LogReg,15.0,0.7109375,-0.0030864197530864187,-0.14967108502231236,1.0,False,ssvep_nakanishi,
BPE_Hist_LogReg,BPE_Hist_RF,18.0,0.65234375,-0.006172839506172839,-0.20165020133963452,1.0,False,ssvep_nakanishi,
BPE_Hist_LogReg,BPE_Seq_CNN,21.5,0.9296875,-0.004320987654320986,-0.151247535495505,1.0,False,ssvep_nakanishi,
BPE_Hist_LogReg,BPE_Seq_CW_Transformer,13.0,0.90625,0.0006172839506172833,0.044054573363672606,1.0,False,ssvep_nakanishi,
BPE_Hist_LogReg,BPE_Seq_Transformer,17.5,0.5859375,0.003703703703703705,0.10709591052033322,1.0,False,ssvep_nakanishi,
BPE_Hist_LogReg,BPE_WindowedSeq_CNN,18.0,0.640625,-0.004320987654320986,-0.19478290326359243,1.0,False,ssvep_nakanishi,
BPE_Hist_LogReg,BPE_Windowed_LogReg,14.0,0.609375,0.004320987654320988,0.16894467665973253,1.0,False,ssvep_nakanishi,
BPE_Hist_LogReg,Chronos_Binning,8.0,0.375,0.01111111111111111,0.36214298417007407,1.0,False,ssvep_nakanishi,
BPE_Hist_LogReg,EEGNet,18.5,0.6875,-0.003703703703703702,-0.16933350266692057,1.0,False,ssvep_nakanishi,
BPE_Hist_LogReg,PSD_LogReg,0.0,0.0078125,-0.08703703703703704,-1.4641105156834597,0.578125,False,ssvep_nakanishi,
BPE_Hist_LogReg,Patching_LogReg,11.5,0.734375,-0.0030864197530864196,-0.11837013737140582,1.0,False,ssvep_nakanishi,
BPE_Hist_LogReg,SSVEP_FFT_LogReg,0.0,0.00390625,-0.5771604938271605,-2.4845831322650596,0.3515625,False,ssvep_nakanishi,
BPE_Hist_LogReg,VQ_LogReg,17.5,0.5859375,-0.004938271604938271,-0.2088694533301219,1.0,False,ssvep_nakanishi,
BPE_Hist_RF,BPE_Seq_CNN,16.5,0.51171875,0.0018518518518518537,0.1721325931647743,1.0,False,ssvep_nakanishi,
BPE_Hist_RF,BPE_Seq_CW_Transformer,11.5,0.3984375,0.006790123456790124,0.2905572456417867,1.0,False,ssvep_nakanishi,
BPE_Hist_RF,BPE_Seq_Transformer,13.5,0.3203125,0.009876543209876545,0.3121097258563482,1.0,False,ssvep_nakanishi,
BPE_Hist_RF,BPE_WindowedSeq_CNN,19.5,0.76953125,0.0018518518518518545,0.08989331499509909,1.0,False,ssvep_nakanishi,
BPE_Hist_RF,BPE_Windowed_LogReg,8.5,0.203125,0.010493827160493827,0.40398970328639416,1.0,False,ssvep_nakanishi,
BPE_Hist_RF,Chronos_Binning,11.0,0.203125,0.017283950617283952,0.5346442734511244,1.0,False,ssvep_nakanishi,
BPE_Hist_RF,EEGNet,16.5,0.8671875,0.002469135802469138,0.10770565222960268,1.0,False,ssvep_nakanishi,
BPE_Hist_RF,PSD_LogReg,1.0,0.0078125,-0.0808641975308642,-1.4701248119214645,0.5703125,False,ssvep_nakanishi,
BPE_Hist_RF,Patching_LogReg,15.5,0.7421875,0.0030864197530864196,0.10401441323571609,1.0,False,ssvep_nakanishi,
BPE_Hist_RF,SSVEP_FFT_LogReg,0.0,0.00390625,-0.5709876543209876,-2.4287816899836643,0.34765625,False,ssvep_nakanishi,
BPE_Hist_RF,VQ_LogReg,21.0,0.88671875,0.0012345679012345696,0.05700921664120178,1.0,False,ssvep_nakanishi,
BPE_Seq_CNN,BPE_Seq_CW_Transformer,16.5,0.5078125,0.00493827160493827,0.23058010728912892,1.0,False,ssvep_nakanishi,
BPE_Seq_CNN,BPE_Seq_Transformer,6.5,0.46875,0.00802469135802469,0.2804467473992485,1.0,False,ssvep_nakanishi,
BPE_Seq_CNN,BPE_WindowedSeq_CNN,13.5,1.0,7.709882115452476e-19,4.09233636297349e-17,1.0,False,ssvep_nakanishi,
BPE_Seq_CNN,BPE_Windowed_LogReg,11.0,0.3828125,0.008641975308641974,0.33526323044997974,1.0,False,ssvep_nakanishi,
BPE_Seq_CNN,Chronos_Binning,8.0,0.1875,0.015432098765432096,0.48032534808686234,1.0,False,ssvep_nakanishi,
BPE_Seq_CNN,EEGNet,17.5,0.9921875,0.000617283950617284,0.02906804801312983,1.0,False,ssvep_nakanishi,
BPE_Seq_CNN,PSD_LogReg,0.0,0.00390625,-0.08271604938271605,-1.5906795392105366,0.34375,False,ssvep_nakanishi,
BPE_Seq_CNN,Patching_LogReg,18.0,1.0,0.001234567901234566,0.045178276504779735,1.0,False,ssvep_nakanishi,
BPE_Seq_CNN,SSVEP_FFT_LogReg,0.0,0.00390625,-0.5728395061728395,-2.4617614745385947,0.33984375,False,ssvep_nakanishi,
BPE_Seq_CNN,VQ_LogReg,13.0,0.953125,-0.000617283950617284,-0.03260773253630124,1.0,False,ssvep_nakanishi,
BPE_Seq_CW_Transformer,BPE_Seq_Transformer,14.0,0.6015625,0.0030864197530864213,0.12043822892165408,1.0,False,ssvep_nakanishi,
BPE_Seq_CW_Transformer,BPE_WindowedSeq_CNN,4.0,0.4375,-0.004938271604938269,-0.41394694704337726,1.0,False,ssvep_nakanishi,
BPE_Seq_CW_Transformer,BPE_Windowed_LogReg,13.0,0.53125,0.0037037037037037043,0.1987615979999813,1.0,False,ssvep_nakanishi,
BPE_Seq_CW_Transformer,Chronos_Binning,6.5,0.125,0.010493827160493827,0.45663301294771547,1.0,False,ssvep_nakanishi,
BPE_Seq_CW_Transformer,EEGNet,6.0,0.4375,-0.0043209876543209855,-0.3125031140851315,1.0,False,ssvep_nakanishi,
BPE_Seq_CW_Transformer,PSD_LogReg,1.0,0.0078125,-0.0876543209876543,-1.5742832490626493,0.5625,False,ssvep_nakanishi,
BPE_Seq_CW_Transformer,Patching_LogReg,11.5,0.71875,-0.0037037037037037043,-0.18490006540840973,1.0,False,ssvep_nakanishi,
BPE_Seq_CW_Transformer,SSVEP_FFT_LogReg,0.0,0.00390625,-0.5777777777777778,-2.5144329834211776,0.3359375,False,ssvep_nakanishi,
BPE_Seq_CW_Transformer,VQ_LogReg,5.0,0.28125,-0.005555555555555553,-0.44721359549995765,1.0,False,ssvep_nakanishi,
BPE_Seq_Transformer,BPE_WindowedSeq_CNN,9.0,0.265625,-0.008024691358024688,-0.4208905403548144,1.0,False,ssvep_nakanishi,
BPE_Seq_Transformer,BPE_Windowed_LogReg,17.0,0.921875,0.0006172839506172825,0.021849117511482025,1.0,False,ssvep_nakanishi,
BPE_Seq_Transformer,Chronos_Binning,16.0,0.48828125,0.007407407407407404,0.3038948705590344,1.0,False,ssvep_nakanishi,
BPE_Seq_Transformer,EEGNet,7.5,0.3125,-0.007407407407407406,-0.3628873693012115,1.0,False,ssvep_nakanishi,
BPE_Seq_Transformer,PSD_LogReg,0.0,0.00390625,-0.09074074074074073,-1.456534676087852,0.33203125,False,ssvep_nakanishi,
BPE_Seq_Transformer,Patching_LogReg,12.5,0.484375,-0.006790123456790125,-0.26706424826738434,1.0,False,ssvep_nakanishi,
BPE_Seq_Transformer,SSVEP_FFT_LogReg,0.0,0.00390625,-0.5808641975308642,-2.4265899141948553,0.328125,False,ssvep_nakanishi,
BPE_Seq_Transformer,VQ_LogReg,11.0,0.3203125,-0.008641975308641976,-0.45815531409556176,1.0,False,ssvep_nakanishi,
BPE_WindowedSeq_CNN,BPE_Windowed_LogReg,11.5,0.20703125,0.008641975308641973,0.5766152590008675,1.0,False,ssvep_nakanishi,
BPE_WindowedSeq_CNN,Chronos_Binning,4.0,0.046875,0.015432098765432096,0.7954565998389126,1.0,False,ssvep_nakanishi,
BPE_WindowedSeq_CNN,EEGNet,1.0,1.0,0.0006172839506172833,0.14213381090374008,1.0,False,ssvep_nakanishi,
BPE_WindowedSeq_CNN,PSD_LogReg,1.0,0.0078125,-0.08271604938271605,-1.5286856376488476,0.5546875,False,ssvep_nakanishi,
BPE_WindowedSeq_CNN,Patching_LogReg,15.5,0.734375,0.001234567901234565,0.08432740427115659,1.0,False,ssvep_nakanishi,
BPE_WindowedSeq_CNN,SSVEP_FFT_LogReg,0.0,0.00390625,-0.5728395061728395,-2.4850660620081158,0.32421875,False,ssvep_nakanishi,
BPE_WindowedSeq_CNN,VQ_LogReg,1.5,0.75,-0.0006172839506172848,-0.18490006540841003,1.0,False,ssvep_nakanishi,
BPE_Windowed_LogReg,Chronos_Binning,19.0,0.71484375,0.006790123456790122,0.22524154283911535,1.0,False,ssvep_nakanishi,
BPE_Windowed_LogReg,EEGNet,9.5,0.2578125,-0.00802469135802469,-0.5264625073333488,1.0,False,ssvep_nakanishi,
BPE_Windowed_LogReg,PSD_LogReg,0.0,0.0078125,-0.09135802469135802,-1.9376226294980377,0.546875,False,ssvep_nakanishi,
BPE_Windowed_LogReg,Patching_LogReg,6.5,0.25,-0.0074074074074074086,-0.40666285422027926,1.0,False,ssvep_nakanishi,
BPE_Windowed_LogReg,SSVEP_FFT_LogReg,0.0,0.00390625,-0.5814814814814815,-2.6444977006614647,0.3203125,False,ssvep_nakanishi,
BPE_Windowed_LogReg,VQ_LogReg,10.0,0.15234375,-0.009259259259259257,-0.6085806194501843,1.0,False,ssvep_nakanishi,
Chronos_Binning,EEGNet,4.0,0.046875,-0.014814814814814812,-0.7619047619047618,1.0,False,ssvep_nakanishi,
Chronos_Binning,PSD_LogReg,0.0,0.00390625,-0.09814814814814815,-1.609389232649112,0.31640625,False,ssvep_nakanishi,
Chronos_Binning,Patching_LogReg,8.5,0.10546875,-0.01419753086419753,-0.6948196567918137,1.0,False,ssvep_nakanishi,
Chronos_Binning,SSVEP_FFT_LogReg,0.0,0.00390625,-0.5882716049382716,-2.5013123359580054,0.3125,False,ssvep_nakanishi,
Chronos_Binning,VQ_LogReg,3.0,0.078125,-0.01604938271604938,-0.8055483147229665,1.0,False,ssvep_nakanishi,
EEGNet,PSD_LogReg,1.0,0.0078125,-0.08333333333333333,-1.5389675281277313,0.5390625,False,ssvep_nakanishi,
EEGNet,Patching_LogReg,13.0,0.90625,0.0006172839506172818,0.042418984198385044,1.0,False,ssvep_nakanishi,
EEGNet,SSVEP_FFT_LogReg,0.0,0.00390625,-0.5734567901234568,-2.485339077811703,0.30859375,False,ssvep_nakanishi,
EEGNet,VQ_LogReg,3.5,0.75,-0.001234567901234568,-0.18490006540840975,1.0,False,ssvep_nakanishi,
PSD_LogReg,Patching_LogReg,0.0,0.00390625,0.0839506172839506,1.585285098236802,0.3046875,False,ssvep_nakanishi,
PSD_LogReg,SSVEP_FFT_LogReg,0.0,0.00390625,-0.4901234567901235,-2.5639664083379117,0.30078125,False,ssvep_nakanishi,
PSD_LogReg,VQ_LogReg,1.0,0.0078125,0.08209876543209876,1.5411552321163793,0.53125,False,ssvep_nakanishi,
Patching_LogReg,SSVEP_FFT_LogReg,0.0,0.00390625,-0.5740740740740741,-2.5689235525120795,0.296875,False,ssvep_nakanishi,
Patching_LogReg,VQ_LogReg,10.0,0.5,-0.00185185185185185,-0.13074409009212257,1.0,False,ssvep_nakanishi,
SSVEP_FFT_LogReg,VQ_LogReg,0.0,0.00390625,0.5722222222222223,2.502352441971246,0.29296875,False,ssvep_nakanishi,
